customer_age,vendor_count,product_count,total_spend,total_orders,average_order_revenue,first_order_rearranged,last_order_rearranged,is_chain_percentage,cluster_dendogram,cluster_kmeans,cluster_birch,cluster_som,cluster_dbscan,cluster_meanshift,customer_region,last_promo,payment_method,hour,day,CUI_American_Percentage,CUI_Asian_Percentage,CUI_Beverages_Percentage,CUI_Cafe_Percentage,CUI_Chicken Dishes_Percentage,CUI_Chinese_Percentage,CUI_Desserts_Percentage,CUI_Healthy_Percentage,CUI_Indian_Percentage,CUI_Italian_Percentage,CUI_Japanese_Percentage,CUI_Noodle Dishes_Percentage,CUI_OTHER_Percentage,CUI_Street Food / Snacks_Percentage,CUI_Thai_Percentage
29,1,1,3.22,1,3.22,28,28,1,2,1,2,0,1,0,2360,-,CARD,Afternoon,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,1,0.76,1,0.76,28,28,1,2,1,2,1,1,0,2360,FREEBIE,CARD,Lunch,weekday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,1,2,30.45,1,30.45,28,28,1,2,1,2,1,1,0,8670,FREEBIE,DIGI,Late Night,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,3,42.54,1,42.54,28,28,0,3,1,2,2,1,0,-,DELIVERY,CASH,Afternoon,weekday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,1,1,7.46,1,7.46,28,28,1,2,1,2,0,1,0,2490,-,DIGI,Dinner,weekday,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,1,2,24.74,1,24.74,28,28,0,3,1,2,2,1,0,8670,DELIVERY,DIGI,Late Night,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,1,18.05,1,18.05,28,28,0,3,1,2,1,1,0,-,DISCOUNT,DIGI,Late Night,weekday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,1,3,56.11,1,56.11,28,28,1,2,1,2,1,1,0,8670,-,CASH,Afternoon,weekday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,1,2,30.01,1,30.01,28,28,1,2,1,2,1,1,0,8670,DELIVERY,CARD,Breakfast,weekday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44,1,2,37.64,1,37.64,28,28,0,3,1,2,2,1,0,8370,-,CARD,Breakfast,weekday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,1,1,9.51,1,9.51,28,28,0,3,1,2,1,1,0,4660,DISCOUNT,DIGI,Dinner,weekday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,1,1,5.2,1,5.2,28,28,1,2,1,2,0,1,0,2360,-,CASH,Dinner,weekday,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,1,1,2.02,1,2.02,28,28,0,3,1,2,0,1,0,2360,DELIVERY,CARD,Lunch,weekday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,1,1,1.73,1,1.73,28,28,0,3,1,2,0,1,0,4660,-,CARD,Late Night,weekday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,1,2,31.26,1,31.26,28,28,1,2,1,2,1,1,0,8670,DELIVERY,DIGI,Breakfast,weekday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46,1,1,11.91,1,11.91,28,28,1,2,1,2,0,1,0,8670,DISCOUNT,CASH,Lunch,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,1,3,1,3,28,28,1,2,1,2,0,1,0,2360,DISCOUNT,CASH,Dinner,weekday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,1,2,8.85,1,8.85,28,28,1,2,1,2,0,1,0,2360,DISCOUNT,CARD,Afternoon,weekday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33,1,1,5.81,1,5.81,28,28,0,3,1,2,1,1,0,8370,FREEBIE,CARD,Afternoon,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,2,13.33,1,13.33,28,28,0,3,1,2,1,1,0,2360,DISCOUNT,CASH,Lunch,weekday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,1,1,12.09,1,12.09,28,28,1,2,1,2,0,1,0,8670,FREEBIE,CARD,Breakfast,weekday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,1,1,3.52,1,3.52,28,28,1,2,1,2,0,1,0,2360,FREEBIE,CARD,Lunch,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,1,18.49,1,18.49,28,28,1,2,1,2,0,1,0,8670,DELIVERY,DIGI,Lunch,weekday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,1,2,25.49,1,25.49,28,28,0,3,1,2,2,1,0,8670,-,CARD,Late Night,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,2,15.7,1,15.7,28,28,0,3,1,2,1,1,0,4660,-,CARD,Dinner,weekday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,1,2,7.1,1,7.1,28,28,1,2,1,2,0,1,0,2360,DELIVERY,CASH,Afternoon,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,1,14.18,1,14.18,28,28,1,2,1,2,0,1,0,4660,DISCOUNT,DIGI,Afternoon,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,1,4.82,1,4.82,28,28,1,2,1,2,0,1,0,2360,DELIVERY,CARD,Breakfast,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,1,19.07,1,19.07,28,28,1,2,1,2,0,1,0,4660,-,CARD,Lunch,weekday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17,1,1,6.78,1,6.78,28,28,0,3,1,2,1,1,0,4140,-,CARD,Dinner,weekday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,1,1,2.67,1,2.67,28,28,1,2,1,2,0,1,0,2360,-,DIGI,Breakfast,weekday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23,1,1,5.46,1,5.46,28,28,1,2,1,2,0,1,0,4660,-,CARD,Afternoon,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,1,5.77,1,5.77,28,28,0,3,1,2,0,1,0,8670,-,CASH,Breakfast,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,1,2.7,1,2.7,28,28,1,2,1,2,0,1,0,2440,DELIVERY,DIGI,Lunch,weekday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,1,2,30.36,1,30.36,28,28,1,2,1,2,1,1,0,-,DELIVERY,CASH,Lunch,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,2,9.89,1,9.89,28,28,1,2,1,2,0,1,0,2360,-,DIGI,Lunch,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,2,6.34,2,3.17,28,28,1,2,1,2,0,1,0,2360,-,CARD,Lunch,weekday,0.451104101,0,0,0,0,0,0,0,0,0,0,0,0.548895899,0,0
23,1,1,9.28,1,9.28,28,28,0,3,1,2,1,1,0,4140,DISCOUNT,DIGI,Breakfast,weekday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,1,1,17.84,1,17.84,28,28,0,3,1,2,1,1,0,8670,FREEBIE,CASH,Late Night,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,2,5.14,1,5.14,28,28,1,2,1,2,0,1,0,2360,-,CARD,Dinner,weekday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,1,2,16.63,1,16.63,28,28,1,2,1,2,0,1,0,4140,-,DIGI,Afternoon,weekday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,1,1,1.44,1,1.44,28,28,1,2,1,2,1,1,0,2440,DELIVERY,DIGI,Dinner,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1,1,18.28,1,18.28,28,28,0,3,1,2,1,1,0,-,-,DIGI,Late Night,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,1,12.48,1,12.48,28,28,1,2,1,2,0,1,0,4660,DELIVERY,CASH,Afternoon,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,1,13.94,1,13.94,28,28,1,2,1,2,0,1,0,4660,DELIVERY,DIGI,Dinner,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,1,4.15,1,4.15,28,28,1,2,1,2,0,1,0,2360,DISCOUNT,CARD,Afternoon,weekday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,1,1,6.65,1,6.65,28,28,1,2,1,2,0,1,0,2360,-,CASH,Afternoon,weekday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,1,2,10.36,1,10.36,28,28,1,2,1,2,0,1,0,2490,DELIVERY,CARD,Lunch,weekday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,1,2,24.81,1,24.81,28,28,1,2,1,2,0,1,0,8670,DISCOUNT,DIGI,Late Night,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,1,12.63,1,12.63,28,28,1,2,1,2,0,1,0,8670,DELIVERY,CARD,Lunch,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,2,25.35,1,25.35,28,28,0,3,1,2,2,1,0,8670,-,DIGI,Afternoon,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,1,1.19,1,1.19,28,28,1,2,1,2,1,1,0,2360,DELIVERY,CASH,Dinner,weekday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42,1,2,35.13,1,35.13,28,28,1,2,1,2,0,1,0,8670,DELIVERY,CARD,Dinner,weekday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,1,1,5.18,1,5.18,28,28,1,2,1,2,0,1,0,2360,FREEBIE,CASH,Lunch,weekday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,2,2,13.96,2,6.98,28,28,0.5,3,1,2,0,0,0,4660,DELIVERY,CARD,Afternoon,weekday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,1,1,2.89,1,2.89,28,28,1,2,1,2,0,1,0,2360,DISCOUNT,CARD,Dinner,weekday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,1,1,3.23,1,3.23,28,28,1,2,1,2,0,1,0,2360,-,CARD,Breakfast,weekday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,1,1,18.55,1,18.55,28,28,1,2,1,2,0,1,0,-,-,CARD,Late Night,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,3.41,1,3.41,28,28,1,2,1,2,0,1,0,2360,FREEBIE,CARD,Dinner,weekday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,1,1,17.99,1,17.99,28,28,1,2,1,2,0,1,0,-,DISCOUNT,CASH,Late Night,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,2,9.84,1,9.84,28,28,1,2,1,2,0,1,0,2360,DISCOUNT,CASH,Lunch,weekday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,1,2,16.94,1,16.94,28,28,0,3,1,2,2,1,0,4660,DELIVERY,DIGI,Afternoon,weekday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,1,2,30.77,1,30.77,28,28,1,2,1,2,1,1,0,8670,DISCOUNT,DIGI,Breakfast,weekday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52,1,2,30.16,1,30.16,28,28,1,2,1,2,0,1,0,8670,-,DIGI,Late Night,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,8.85,1,8.85,28,28,1,2,1,2,0,1,0,2360,DELIVERY,CASH,Dinner,weekday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,1,2,13.67,1,13.67,28,28,1,2,1,2,0,1,0,2360,DELIVERY,CASH,Breakfast,weekday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,1,1,4.24,1,4.24,28,28,1,2,1,2,0,1,0,4660,DELIVERY,CASH,Afternoon,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,1,13.17,1,13.17,28,28,1,2,1,2,0,1,0,8670,FREEBIE,DIGI,Late Night,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,2,12.42,2,6.21,28,28,1,2,1,2,0,1,0,2360,DELIVERY,CARD,Lunch,weekday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,1,1,11.76,1,11.76,28,28,0,3,1,2,1,1,0,4660,-,DIGI,Afternoon,weekday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,1,1,4.69,1,4.69,28,28,1,2,1,2,0,1,0,2440,-,CASH,Afternoon,weekday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,1,1,14.75,1,14.75,28,28,0,3,1,2,1,1,0,4660,-,DIGI,Afternoon,weekday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,1,1,6.26,1,6.26,28,28,1,2,1,2,0,1,0,8670,FREEBIE,CARD,Late Night,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,1,11.11,1,11.11,28,28,0,3,1,2,1,1,0,4140,DELIVERY,CARD,Afternoon,weekday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,1,1,11.61,1,11.61,28,28,1,2,1,2,0,1,0,-,-,DIGI,Late Night,weekday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,1,1,2.48,1,2.48,28,28,1,2,1,2,0,1,0,2490,-,DIGI,Lunch,weekday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,1,2,36.23,1,36.23,28,28,1,2,1,2,1,1,0,8670,DELIVERY,CARD,Late Night,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,1,6.17,1,6.17,28,28,1,2,1,2,0,1,0,8670,FREEBIE,CARD,Late Night,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,6,33.55,1,33.55,28,28,1,2,1,2,1,1,0,2360,DELIVERY,DIGI,Dinner,weekday,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43,1,1,9.08,1,9.08,28,28,1,2,1,2,0,1,0,2360,-,CARD,Afternoon,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,2,31.32,1,31.32,28,28,1,2,1,2,0,1,0,8670,-,DIGI,Afternoon,weekday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,2,2,17.71,2,8.855,28,28,0.5,3,1,2,1,0,0,8550,DELIVERY,CARD,Breakfast,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,2,7.46,2,3.73,28,27,1,2,1,2,0,1,0,2360,DISCOUNT,CASH,Dinner,weekday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,2,3,26.08,2,13.04,28,27,0,3,1,2,1,1,0,4660,-,CARD,Afternoon,weekday,0,0,0,0,0,0,0,0,0.857745399,0.142254601,0,0,0,0,0
21,2,2,17.85,2,8.925,28,26,1,2,1,2,0,1,0,8670,DELIVERY,CARD,Breakfast,weekend,0,0,0.340056022,0,0,0,0.659943978,0,0,0,0,0,0,0,0
40,2,2,18.33,2,9.165,28,26,0.5,3,1,2,0,0,0,8670,-,DIGI,Breakfast,weekend,0,0.337152209,0,0,0,0,0,0,0,0,0,0,0,0.662847791,0
20,2,4,48.3,2,24.15,28,26,0.5,3,1,2,1,0,0,8670,-,CARD,Breakfast,weekend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,3,14.05,2,7.025,28,25,0.5,3,1,2,1,0,0,2490,DISCOUNT,DIGI,Breakfast,weekday,0,0.920996441,0,0,0.079003559,0,0,0,0,0,0,0,0,0,0
22,2,2,9.61,2,4.805,28,25,1,2,1,2,0,1,0,4660,-,CASH,Breakfast,weekday,0,0.675338189,0,0,0.324661811,0,0,0,0,0,0,0,0,0,0
35,2,2,11.94,2,5.97,28,25,0.5,3,1,2,0,0,0,4660,DISCOUNT,CARD,Afternoon,weekday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,2,2,6.6,2,3.3,28,24,1,2,1,2,0,1,0,2360,DELIVERY,CARD,Lunch,weekday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,2,4,50.12,2,25.06,28,23,0.5,3,1,2,1,0,0,8670,FREEBIE,DIGI,Late Night,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2,4,36.97,3,12.32333333,28,23,1,2,1,2,0,1,0,4660,-,CARD,Afternoon,weekend,0,0,0,0,0,0,0,0,0,0.619691642,0,0,0.380308358,0,0
25,2,3,13.44,2,6.72,28,23,1,2,1,2,0,1,0,2360,DISCOUNT,CARD,Afternoon,weekday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,1,2,13.73,2,6.865,28,22,1,2,1,2,0,1,0,4660,DISCOUNT,DIGI,Lunch,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2,2,7.35,2,3.675,28,22,0.5,3,1,2,0,0,0,2360,FREEBIE,CARD,Breakfast,weekday,0,0,0,0,0,0,0,0,0.711564626,0,0,0,0.288435374,0,0
48,1,4,56.3,2,28.15,28,22,1,2,1,2,1,-1,0,4660,DELIVERY,DIGI,Afternoon,weekday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,2,18.98,2,9.49,28,22,1,2,1,2,0,1,0,4660,-,DIGI,Afternoon,weekday,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38,2,2,4.46,2,2.23,28,22,1,2,1,2,0,1,0,2440,-,DIGI,Lunch,weekday,0,0,0,0,0.338565022,0,0,0,0,0,0,0,0,0.661434978,0
22,2,3,36.95,2,18.475,28,22,0,3,1,2,2,1,0,8670,DELIVERY,CARD,Late Night,weekday,0.494722598,0.505277402,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,2,12,2,6,28,22,0.5,3,1,2,0,0,0,8670,DELIVERY,CASH,Lunch,weekday,0,0.509166667,0,0,0,0,0,0.490833333,0,0,0,0,0,0,0
28,2,2,24.53,2,12.265,28,21,0.5,3,1,2,1,0,0,8670,-,CARD,Late Night,weekday,0.515695067,0,0,0,0,0,0.484304933,0,0,0,0,0,0,0,0
26,3,3,25.31,3,8.436666667,28,21,0.666666667,3,1,2,3,1,0,8670,DELIVERY,CARD,Late Night,weekday,0.232714342,0.767285658,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,5,78.63,2,39.315,28,21,1,2,1,2,1,1,0,8670,-,CASH,Late Night,weekday,0,0.385349103,0,0,0,0,0,0,0,0,0.614650897,0,0,0,0
38,3,3,9.18,3,3.06,28,20,0.666666667,3,1,2,0,1,0,2360,DELIVERY,CARD,Breakfast,weekend,0,0,0,0,0,0,0,0,0,0,0.64379085,0,0.35620915,0,0
21,5,5,21.8,5,4.36,28,20,0.6,3,1,2,3,-1,0,4660,-,CARD,Afternoon,weekend,0,0.39587156,0,0,0,0,0,0,0.191284404,0.160550459,0.252293578,0,0,0,0
25,2,2,16.94,2,8.47,28,19,0.5,3,1,2,1,0,0,4660,DISCOUNT,CARD,Breakfast,weekend,0,0,0,0,0,0,0,0,0,0.654663518,0.345336482,0,0,0,0
29,3,3,5.67,3,1.89,28,18,0.666666667,3,1,2,0,1,0,2440,FREEBIE,DIGI,Late Night,weekday,0,0,0,0,0,0,0,0,0,0,0,0.747795414,0,0,0.252204586
25,1,2,19.06,2,9.53,28,18,0,3,1,2,1,1,0,4660,-,CARD,Afternoon,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,2,17.06,2,8.53,28,17,0,3,1,2,1,1,0,4140,-,DIGI,Afternoon,weekday,0,0,0,0,0,0,0,0,0,0,0.616647128,0,0.383352872,0,0
30,2,3,10.78,2,5.39,28,17,1,2,1,2,0,1,0,2360,FREEBIE,CASH,Afternoon,weekday,0,0,0,0,0,0.073283859,0,0,0,0.926716141,0,0,0,0,0
22,2,3,41.29,2,20.645,28,16,0.5,3,1,2,1,0,0,8670,DELIVERY,CARD,Lunch,weekday,0,0,0.27900218,0,0,0,0,0,0,0,0,0,0,0.72099782,0
28,5,9,60.25,6,10.04166667,28,15,0.5,3,1,2,3,1,0,4660,DISCOUNT,CARD,Afternoon,weekend,0.53659751,0,0,0,0,0,0,0,0,0.178091286,0,0,0.285311203,0,0
28,2,2,16.74,2,8.37,28,15,0,3,1,2,1,1,0,4660,DISCOUNT,CASH,Afternoon,weekday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,2,2,9.88,2,4.94,28,15,0.5,3,1,2,0,0,0,2440,DISCOUNT,CARD,Late Night,weekday,0,0,0,0,0,0,0,0,0.603238866,0,0,0.396761134,0,0,0
30,2,4,51.7,2,25.85,28,15,0,3,1,2,2,1,0,8670,FREEBIE,CARD,Breakfast,weekday,0.245647969,0,0,0,0,0,0,0,0,0,0,0,0,0.754352031,0
20,3,4,37.04,3,12.34666667,28,15,0.333333333,3,1,2,1,1,0,8670,DELIVERY,CASH,Late Night,weekday,0,0.355291577,0.320734341,0,0,0,0,0,0,0,0,0,0,0.323974082,0
27,5,8,32.93,5,6.586,28,15,1,1,1,2,3,1,0,2360,DELIVERY,CARD,Breakfast,weekday,0,0,0.487701184,0,0,0.512298816,0,0,0,0,0,0,0,0,0
37,3,4,42.4,3,14.13333333,28,15,0.333333333,3,1,2,1,1,0,8670,DELIVERY,CARD,Late Night,weekend,0.574764151,0.274056604,0,0,0,0,0,0,0,0,0.151179245,0,0,0,0
21,1,2,24.34,2,12.17,28,14,0,3,1,2,1,1,0,8670,DISCOUNT,DIGI,Late Night,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,2,24.39,2,12.195,28,14,1,2,1,2,0,1,0,8670,DISCOUNT,DIGI,Breakfast,weekday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36,2,2,6.91,2,3.455,28,13,0.5,3,1,2,0,0,0,2440,DELIVERY,CARD,Lunch,weekday,0.218523878,0,0,0,0,0.781476122,0,0,0,0,0,0,0,0,0
24,2,2,19.02,2,9.51,28,13,0.5,3,1,2,1,0,0,8670,DELIVERY,CARD,Lunch,weekday,0.314405889,0,0,0,0,0,0,0,0,0,0,0,0,0.685594111,0
24,2,3,43.57,2,21.785,28,13,0,3,1,2,2,1,0,8670,FREEBIE,CASH,Breakfast,weekday,0,0.274959835,0,0,0,0,0,0,0,0,0.725040165,0,0,0,0
23,3,4,39.98,4,9.995,28,13,0.75,3,1,2,3,1,0,4660,-,CARD,Dinner,weekday,0,0.3014007,0,0,0,0,0,0,0,0.146323162,0.552276138,0,0,0,0
23,2,4,14.26,2,7.13,28,13,1,2,1,2,0,1,0,2360,-,CARD,Afternoon,weekday,0,0,0.652173913,0,0,0,0,0,0.347826087,0,0,0,0,0,0
28,2,3,42.89,2,21.445,28,12,0.5,3,1,2,1,0,0,8670,-,CARD,Breakfast,weekend,0,0,0.562368851,0,0,0,0.437631149,0,0,0,0,0,0,0,0
31,2,2,6.9,2,3.45,28,12,1,2,1,2,0,1,0,2360,DISCOUNT,CARD,Dinner,weekend,0,0,0,0,0,0.202898551,0,0,0,0,0,0,0.797101449,0,0
37,2,2,12.58,2,6.29,28,12,0,3,1,2,1,1,0,4660,-,CARD,Lunch,weekend,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,2,3,12.08,2,6.04,28,12,1,2,1,2,0,1,0,2360,-,CASH,Breakfast,weekend,0.225993377,0,0,0,0,0,0,0,0,0,0,0.774006623,0,0,0
20,3,3,22.4,3,7.466666667,28,11,0.333333333,3,1,2,1,1,0,4660,DELIVERY,CASH,Afternoon,weekday,0,0.501785714,0,0,0,0,0,0,0,0.273214286,0,0,0.225,0,0
27,3,4,28.66,4,7.165,28,11,0.25,3,1,2,3,1,0,4660,DELIVERY,CARD,Afternoon,weekday,0,0,0,0,0,0,0,0,0.50837404,0,0,0,0.247034194,0,0.244591766
30,4,5,15.65,4,3.9125,28,11,1,2,1,2,3,1,0,2360,-,CARD,Afternoon,weekday,0,0,0,0,0,0,0,0,0,0.130351438,0.539936102,0.144408946,0,0,0.185303514
20,3,3,26.15,3,8.716666667,28,10,0.333333333,3,1,2,1,1,0,8670,-,CARD,Breakfast,weekday,0.739196941,0,0,0,0,0,0,0,0,0,0,0,0,0.260803059,0
27,2,2,22.76,2,11.38,28,10,0.5,3,1,2,1,0,0,4660,-,CARD,Afternoon,weekday,0,0,0,0,0,0,0,0,0.726274165,0,0.273725835,0,0,0,0
23,2,2,9.54,2,4.77,28,10,1,2,1,2,0,1,0,4660,DELIVERY,CARD,Breakfast,weekday,0.465408805,0,0,0,0,0,0,0,0,0,0,0,0.534591195,0,0
28,2,4,25.61,3,8.536666667,28,10,0.333333333,3,1,2,1,1,0,4140,-,DIGI,Afternoon,weekday,0,0,0,0,0,0,0,0,0,0,0.55759469,0,0.44240531,0,0
26,1,5,44.1,4,11.025,28,9,0,3,1,2,2,1,0,4140,DISCOUNT,CASH,Afternoon,weekend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3,3,9.37,3,3.123333333,28,8,1,2,1,2,0,1,0,2360,-,CARD,Lunch,weekday,0,0,0,0,0,0,0,0,0,0.223052295,0.403415155,0,0,0,0.373532551
20,2,2,7.17,2,3.585,28,8,1,2,1,2,0,1,0,2440,-,CARD,Lunch,weekday,0,0,0.69735007,0,0,0,0,0,0,0.30264993,0,0,0,0,0
20,2,3,25.81,2,12.905,28,8,0.5,3,1,2,1,0,0,4660,-,CARD,Afternoon,weekday,0,0.604416893,0,0,0,0,0,0,0,0,0,0,0.395583107,0,0
23,4,9,55.84,7,7.977142857,28,8,0.285714286,3,1,2,1,1,0,4660,-,CARD,Dinner,weekday,0.51504298,0.279369628,0,0,0,0,0,0,0,0.205587393,0,0,0,0,0
26,3,4,38.13,3,12.71,28,8,0.333333333,3,1,2,1,1,0,4140,-,CARD,Afternoon,weekend,0.217938631,0,0,0,0,0,0,0,0,0.294518752,0.487542617,0,0,0,0
30,3,4,18.51,3,6.17,28,7,0.666666667,3,1,2,3,1,0,2490,DELIVERY,CASH,Lunch,weekday,0,0,0,0,0,0.361966505,0,0,0,0,0,0,0.638033495,0,0
26,3,5,53.95,3,17.98333333,28,7,0.666666667,3,1,2,3,1,0,8670,DELIVERY,CARD,Breakfast,weekday,0,0.221686747,0.116033364,0,0,0,0,0,0,0,0,0,0,0.662279889,0
25,2,3,37.41,2,18.705,28,7,0.5,3,1,2,1,0,0,8670,FREEBIE,CARD,Late Night,weekday,0.331996792,0.668003208,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,3,25.98,3,8.66,28,7,1,2,1,2,0,1,0,4660,-,CASH,Afternoon,weekday,0.542725173,0.457274827,0,0,0,0,0,0,0,0,0,0,0,0,0
22,4,5,18.26,4,4.565,28,7,0.75,3,1,2,3,1,0,2360,FREEBIE,CARD,Lunch,weekday,0,0.157174151,0,0,0,0,0,0,0.842825849,0,0,0,0,0,0
31,2,2,26.56,2,13.28,28,6,0,3,1,2,2,1,0,8670,DELIVERY,CARD,Late Night,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2,3,31.64,2,15.82,28,6,1,2,1,2,1,1,0,8670,-,DIGI,Late Night,weekday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,6,79.79,3,26.59666667,28,6,0,3,1,2,1,-1,0,4660,-,CARD,Lunch,weekday,0,0,0,0,0,0,0,0,0.932698333,0,0,0,0,0,0.067301667
